latitude,longitude,timestamp
-18.024000,127.388400,2017/02/12 13:40 UTC
-18.210500,127.014800,2017/02/12 13:40 UTC
3.697600,96.956300,2017/02/12 13:40 UTC
-9.470200,-149.621800,2017/02/12 13:40 UTC
-5.845900,107.303500,2017/02/12 13:40 UTC
-5.848300,107.146400,2017/02/12 13:40 UTC
-23.654700,21.478200,2017/02/12 13:40 UTC
-23.497700,21.462400,2017/02/12 13:40 UTC
-19.993000,16.713500,2017/02/12 13:40 UTC
-20.012200,16.642500,2017/02/12 13:40 UTC
-19.926300,16.676200,2017/02/12 13:40 UTC
-5.231100,17.900400,2017/02/12 13:40 UTC
-19.999600,16.611600,2017/02/12 13:40 UTC
13.434900,-156.313200,2017/02/12 13:40 UTC
13.312200,-156.313100,2017/02/12 13:40 UTC
23.780400,42.737100,2017/02/12 13:40 UTC
-0.296100,116.170500,2017/02/12 13:40 UTC
23.809300,42.719300,2017/02/12 13:40 UTC
0.881200,112.814800,2017/02/12 13:40 UTC
-0.227700,116.192800,2017/02/12 13:40 UTC
0.877300,112.781200,2017/02/12 13:40 UTC
0.808700,112.815200,2017/02/12 13:40 UTC
0.888900,112.848200,2017/02/12 13:40 UTC
23.806400,42.785700,2017/02/12 13:40 UTC
0.871000,112.913500,2017/02/12 13:40 UTC
36.268200,-178.064200,2017/02/12 13:40 UTC
36.314700,-177.983600,2017/02/12 13:40 UTC
36.290500,-178.006000,2017/02/12 13:40 UTC
36.295000,-178.122300,2017/02/12 13:40 UTC
36.464500,-178.012000,2017/02/12 13:40 UTC
-23.393400,149.314700,2017/02/12 13:40 UTC
-12.466700,26.819200,2017/02/12 13:40 UTC
-6.490200,18.426700,2017/02/12 13:40 UTC
-8.524800,-75.846800,2017/02/12 13:40 UTC
-1.594700,113.036400,2017/02/12 13:40 UTC
-1.659300,113.089500,2017/02/12 13:40 UTC
4.632600,-14.284600,2017/02/12 13:40 UTC
5.178000,-13.979400,2017/02/12 13:40 UTC
-1.634900,113.128600,2017/02/12 13:40 UTC
-1.672100,112.941900,2017/02/12 13:40 UTC
-1.398600,113.326200,2017/02/12 13:40 UTC
4.903500,-13.969000,2017/02/12 13:40 UTC
